t,monthly_max,t_monthly_max,PMM
6.5301684881602915,1.7080001,1999-07-13 01:00:00.028800,-3.715
6.6121357012750455,1.7010001,1999-08-12 01:00:00.028800,-2.855
6.685678474752074,1.6980001,1999-09-07 22:59:59.971200,-2.4850000000000003
6.815687613843352,1.705,1999-10-25 13:00:00.028800,-1.58
6.8977686386865,1.7870001,1999-11-24 13:59:59.971200,-1.06
6.9741575591985425,1.7990001,1999-12-22 13:00:00.028800,-1.395
7.0588570127504555,1.7420001,2000-01-21 13:00:00.028800,-2.325
7.135359744990892,1.6270001,2000-02-18 13:00:00.028800,-4.23
7.21163475890508,1.554,2000-03-17 10:59:59.971200,-5.755000000000001
7.270833333333333,1.5130001,2000-04-08 03:00:00.000000,-6.12
7.347222190599069,1.6830001,2000-05-06 01:59:59.971200,-3.58
7.423724922839506,1.6890001,2000-06-03 01:59:59.971200,-0.83
7.5028460837887065,1.7720001,2000-07-02 01:00:00.028800,0.09000000000000002
7.658469945355192,1.715,2000-08-28 00:00:00.000000,0.27499999999999997
7.69672131147541,1.575,2000-09-11 00:00:00.000000,-0.485
7.829462627757539,1.6100001,2000-10-29 13:59:59.971200,-1.05
7.870446234314916,1.6520001,2000-11-13 13:59:59.971200,-1.335
7.949681206992512,1.7750001,2000-12-12 13:59:59.971200,-1.23
8.028916179670107,1.7570001,2001-01-10 13:59:59.971200,-2.5149999999999997
8.110883392784862,1.8000001,2001-02-09 13:59:59.971200,-4.8149999999999995
8.178847873659178,1.6140001,2001-03-06 10:59:59.971200,-5.745
8.263661202185792,1.5760001,2001-04-06 12:00:00.000000,-5.775
8.39936247723133,1.644,2001-05-26 04:00:00.028800,-4.465
8.481329690346083,1.664,2001-06-25 04:00:00.028800,-2.34
8.554872463823113,1.7900001,2001-07-22 01:59:59.971200,-0.385
8.628415300546449,1.7550001,2001-08-18 00:00:00.000000,1.225
8.704804157812184,1.7450001,2001-09-14 22:59:59.971200,1.495
8.796675742511637,1.5990001,2001-10-18 13:59:59.971200,2.3049999999999997
8.875910715189233,1.7030001,2001-11-16 13:59:59.971200,2.415
8.998861534861364,1.8390001,2001-12-31 13:59:59.971200,1.51
9.080828747976119,1.8180001,2002-01-29 13:59:59.971200,0.395
9.15721766848816,1.644,2002-02-26 13:00:00.028800,-1.335
9.23076044196519,1.677,2002-03-25 10:59:59.971200,-0.69
9.322632026664643,1.58,2002-04-28 01:59:59.971200,-0.015000000000000013
9.404599239779397,1.6710001,2002-05-28 01:59:59.971200,-1.135
9.442736794171221,1.6600001,2002-06-11 01:00:00.028800,-2.425
9.52481781901437,1.6830001,2002-07-11 01:59:59.971200,-2.205
9.60393897996357,1.6150001,2002-08-09 01:00:00.028800,-1.4900000000000002
9.680327868852459,1.6880001,2002-09-06 00:00:00.000000,-1.665
9.756716726118194,1.6780001,2002-10-03 22:59:59.971200,-2.28
9.84870218579235,1.7110001,2002-11-06 15:00:00.000000,-2.16
9.927823283495243,1.769,2002-12-05 13:59:59.971200,-0.84
10.012522737047156,1.7700001,2003-01-04 13:59:59.971200,0.9450000000000001
10.091757709724751,1.644,2003-02-02 13:59:59.971200,2.16
10.206284153005464,1.6760001,2003-03-16 12:00:00.000000,2.02
10.298155737704919,1.6100001,2003-04-19 03:00:00.000000,1.94
10.374544594970654,1.8010001,2003-05-17 01:59:59.971200,2.25
10.45377956764825,1.8850001,2003-06-15 01:59:59.971200,1.5350000000000001
10.53016848816029,1.8040001,2003-07-13 01:00:00.028800,1.045
10.658697600435135,1.807,2003-08-29 01:59:59.971200,1.69
10.682946234314915,1.8930001,2003-09-06 22:59:59.971200,1.7
10.821265906446063,1.8440001,2003-10-27 13:59:59.971200,1.055
10.889344262295083,1.8840001,2003-11-21 12:00:00.000000,0.61
10.977003611364097,1.7780001,2003-12-23 13:59:59.971200,0.595
11.058857012750455,1.8010001,2004-01-21 13:00:00.028800,0.665
11.138091985428051,1.8500001,2004-02-19 13:00:00.028800,0.575
11.170765027322405,1.7540001,2004-03-02 12:00:00.000000,0.355
11.270833333333334,1.6320001,2004-04-08 03:00:00.000000,1.61
11.352914389799636,1.8420001,2004-05-08 04:00:00.028800,2.88
11.426457163276664,1.8870001,2004-06-04 01:59:59.971200,2.59
11.582081056466302,1.8330001,2004-07-31 01:00:00.028800,2.4299999999999997
11.58481329690346,1.8410001,2004-08-01 01:00:00.028800,2.605
11.732012750455374,1.7140001,2004-09-23 22:00:00.028800,2.475
11.793943502074479,1.8360001,2004-10-16 13:59:59.971200,1.77
11.870446234314915,1.932,2004-11-13 13:59:59.971200,0.56
11.95241344742967,1.853,2004-12-13 13:59:59.971200,1.3550000000000002
12.031648420107265,1.876,2005-01-11 13:59:59.971200,3.24
12.108037340619308,1.756,2005-02-08 13:00:00.028800,3.45
12.184426229508198,1.797,2005-03-08 12:00:00.000000,1.9
12.322859744990893,1.7090001,2005-04-28 04:00:00.028800,0.0050000000000000044
12.396402518467921,1.8040001,2005-05-25 01:59:59.971200,-0.645
12.472791438979964,1.733,2005-06-22 01:00:00.028800,-1.2650000000000001
12.55202641165756,1.7950001,2005-07-21 01:00:00.028800,-1.375
12.631261384335154,1.7530001,2005-08-19 01:00:00.028800,-0.12
12.704804157812184,1.7450001,2005-09-14 22:59:59.971200,0.09499999999999997
12.799521857923498,1.6290001,2005-10-19 15:00:00.000000,0.1050000000000001
12.914048269581057,1.6500001,2005-11-30 13:00:00.028800,1.7550000000000001
12.998861534861364,1.8140001,2005-12-31 13:59:59.971200,1.6600000000000001
13.083560988413277,1.8030001,2006-01-30 13:59:59.971200,-0.6
13.159949908925318,1.718,2006-02-27 13:00:00.028800,-0.97
13.236338797814208,1.7210001,2006-03-27 12:00:00.000000,-0.25
13.248975409836065,1.6750001,2006-04-01 03:00:00.000000,-1.295
13.404599239779397,1.746,2006-05-28 01:59:59.971200,-1.43
13.44546903460838,1.7300001,2006-06-12 01:00:00.028800,-0.625
13.527550059451528,1.7980001,2006-07-12 01:59:59.971200,-0.14500000000000002
13.60393897996357,1.894,2006-08-09 01:00:00.028800,-0.305
13.680327868852459,1.766,2006-09-06 00:00:00.000000,-1.09
13.772199453551913,1.8220001,2006-10-09 15:00:00.000000,-0.725
13.848474499089253,1.8330001,2006-11-06 13:00:00.028800,-1.01
13.92770947176685,1.8260001,2006-12-05 13:00:00.028800,-2.795
14.006944444444445,1.838,2007-01-02 13:00:00.028800,-3.03
14.091643897996358,1.723,2007-02-02 13:00:00.028800,-1.5299999999999998
14.209016393442623,1.6830001,2007-03-17 12:00:00.000000,-0.565
14.300887978142077,1.6650001,2007-04-20 03:00:00.000000,-1.1099999999999999
14.377276835407812,1.7170001,2007-05-18 01:59:59.971200,-1.23
14.456511808085407,1.8100001,2007-06-16 01:59:59.971200,-0.405
14.535746780763004,1.7850001,2007-07-15 01:59:59.971200,0.685
14.653005464480874,1.761,2007-08-27 00:00:00.000000,2.23
14.685678474752075,1.6990001,2007-09-07 22:59:59.971200,2.245
14.821265906446063,1.756,2007-10-27 13:59:59.971200,1.455
14.900500879123658,1.9060001,2007-11-25 13:59:59.971200,1.09
14.97962204007286,1.8800001,2007-12-24 13:00:00.028800,-0.555
15.020605646630237,1.7350001,2008-01-07 13:00:00.028800,-3.1849999999999996
15.108151152347704,1.7060001,2008-02-08 13:59:59.971200,-4.545
15.184540072859745,1.6190001,2008-03-07 13:00:00.028800,-5.755
15.273565573770492,1.628,2008-04-09 03:00:00.000000,-7.375
15.352800546448087,1.687,2008-05-08 03:00:00.000000,-7.470000000000001
15.499886125025299,1.7730001,2008-06-30 22:59:59.971200,-6.215
15.581967213114755,1.863,2008-07-31 00:00:00.000000,-5.805
15.58481329690346,1.8780001,2008-08-01 01:00:00.028800,-5.8149999999999995
15.734744990892532,1.672,2008-09-24 22:00:00.028800,-4.890000000000001
15.796789617486338,1.697,2008-10-17 15:00:00.000000,-3.425
15.870218579234972,1.7910001,2008-11-13 12:00:00.000000,-1.77
15.95241344742967,1.9390001,2008-12-13 13:59:59.971200,-1.0
16.03153460837887,1.8320001,2009-01-11 13:00:00.028800,-1.68
16.10803734061931,1.72,2009-02-08 13:00:00.028800,-1.7
16.187158469945356,1.6100001,2009-03-09 12:00:00.000000,-2.34
16.319899786227484,1.6,2009-04-27 01:59:59.971200,-3.06
16.39913475890508,1.6500001,2009-05-26 01:59:59.971200,-1.105
16.475523679417122,1.6960001,2009-06-23 01:00:00.028800,-0.735
16.55475865209472,1.7950001,2009-07-22 01:00:00.028800,-1.04
16.631147540983605,1.7600001,2009-08-19 00:00:00.000000,0.5199999999999999
16.71311475409836,1.6400001,2009-09-18 00:00:00.000000,1.7449999999999999
16.804986338797814,1.6600001,2009-10-21 15:00:00.000000,1.6099999999999999
16.91393442622951,1.6530001,2009-11-30 12:00:00.000000,0.955
16.922358802620927,1.7630001,2009-12-03 13:59:59.971200,1.4700000000000002
17.08344717668488,1.7680001,2010-01-30 13:00:00.028800,1.625
17.089025469287595,1.6570001,2010-02-01 13:59:59.971200,0.41000000000000003
17.246129294424204,1.5400001,2010-03-31 01:59:59.971200,-1.025
17.251707650273225,1.582,2010-04-02 03:00:00.000000,-2.25
17.404485428051,1.6470001,2010-05-28 01:00:00.028800,-2.02
17.45104732721109,1.692,2010-06-14 01:59:59.971200,-1.2850000000000001
17.530282299888686,1.8370001,2010-07-13 01:59:59.971200,-1.735
17.603825136612024,1.792,2010-08-09 00:00:00.000000,-2.105
17.683060109289617,1.766,2010-09-07 00:00:00.000000,-1.6400000000000001
17.769239526411656,1.7260001,2010-10-08 13:00:00.028800,-1.185
17.848474499089253,1.7860001,2010-11-06 13:00:00.028800,-0.5800000000000001
17.97427137092694,1.838,2010-12-22 13:59:59.971200,-0.26
18.05339253187614,1.7440001,2011-01-19 13:00:00.028800,-1.17
18.132513661202186,1.6530001,2011-02-17 12:00:00.000000,-1.96
18.168032786885245,1.5480001,2011-03-02 12:00:00.000000,-3.1500000000000004
18.297928051001822,1.7210001,2011-04-19 01:00:00.028800,-4.695
18.38000907584497,1.7170001,2011-05-19 01:59:59.971200,-6.205
18.459244048522567,1.7440001,2011-06-17 01:59:59.971200,-7.12
18.579348816029142,1.741,2011-07-31 01:00:00.028800,-6.17
18.584927108631856,1.7340001,2011-08-02 01:59:59.971200,-4.66
18.74191712204007,1.6400001,2011-09-28 13:00:00.028800,-3.19
18.826844262295083,1.7500001,2011-10-29 15:00:00.000000,-2.24
18.900387067395265,1.774,2011-11-25 13:00:00.028800,-2.255
18.946948966555354,1.6300001,2011-12-12 13:59:59.971200,-3.0700000000000003
19.02891617967011,1.6750001,2012-01-10 13:59:59.971200,-3.995
19.10530510018215,1.7010001,2012-02-07 13:00:00.028800,-4.640000000000001
19.184426229508198,1.69,2012-03-07 12:00:00.000000,-5.1
19.26787340619308,1.6060001,2012-04-07 01:00:00.028800,-5.495
19.349954431036227,1.6980001,2012-05-07 01:59:59.971200,-6.92
19.431921644150982,1.664,2012-06-06 01:59:59.971200,-8.120000000000001
19.505464480874316,1.677,2012-07-03 00:00:00.000000,-7.53
19.58754553734062,1.6550001,2012-08-02 01:00:00.028800,-5.97
19.75,1.6150001,2012-09-30 12:00:00.000000,-3.435
19.79667574251164,1.659,2012-10-17 13:59:59.971200,-1.5
19.87306466302368,1.7590001,2012-11-14 13:00:00.028800,-0.08499999999999996
19.95514568786683,1.769,2012-12-14 13:59:59.971200,0.26
20.034380660544425,1.7540001,2013-01-12 13:59:59.971200,-1.28
20.10792349726776,1.618,2013-02-08 12:00:00.000000,-3.42
20.187158469945356,1.6120001,2013-03-09 12:00:00.000000,-2.9000000000000004
20.319899786227484,1.5640001,2013-04-27 01:59:59.971200,0.8800000000000001
20.39913475890508,1.7450001,2013-05-26 01:59:59.971200,2.05
20.475523679417122,1.7540001,2013-06-23 01:00:00.028800,1.775
20.557490892531877,1.7500001,2013-07-23 01:00:00.028800,1.775
20.63672586520947,1.6830001,2013-08-21 01:00:00.028800,1.2850000000000001
20.70742258652095,1.672,2013-09-15 22:00:00.028800,0.56
20.802026411657558,1.7270001,2013-10-20 13:00:00.028800,0.56
20.84312382994333,1.7290001,2013-11-04 13:59:59.971200,1.205
20.925091043058085,1.7780001,2013-12-04 13:59:59.971200,1.105
21.009790496609998,1.8030001,2014-01-03 13:59:59.971200,2.625
21.089025469287595,1.702,2014-02-01 13:59:59.971200,4.425000000000001
21.165414389799636,1.613,2014-03-01 13:00:00.028800,3.345
21.325250455373407,1.577,2014-04-29 01:00:00.028800,1.74
21.404485428051,1.593,2014-05-28 01:00:00.028800,0.98
21.45104732721109,1.7750001,2014-06-14 01:59:59.971200,0.14500000000000002
21.527436247723134,1.764,2014-07-12 01:00:00.028800,0.26499999999999996
21.606671220400727,1.769,2014-08-10 01:00:00.028800,1.2650000000000001
21.682946234314915,1.8010001,2014-09-06 22:59:59.971200,1.8050000000000002
21.771971766848814,1.7310001,2014-10-09 13:00:00.028800,2.1
21.854052791691966,1.8100001,2014-11-08 13:59:59.971200,2.895
21.982581967213115,1.7980001,2014-12-25 15:00:00.000000,4.1
22.009676684881605,1.7670001,2015-01-03 13:00:00.028800,6.220000000000001
22.140938037593603,1.743,2015-02-20 13:59:59.971200,8.1
22.211748633879782,1.649,2015-03-18 12:00:00.000000,7.375
22.300774103167374,1.6200001,2015-04-20 01:59:59.971200,4.15
22.38000907584497,1.7090001,2015-05-19 01:59:59.971200,2.375
22.461976288959725,1.7340001,2015-06-18 01:59:59.971200,2.31
22.50011384335155,1.7490001,2015-07-02 01:00:00.028800,2.415
22.65846994535519,1.674,2015-08-29 00:00:00.000000,3.125
22.734858802620927,1.639,2015-09-25 22:59:59.971200,3.11
22.82673038732038,1.766,2015-10-29 13:59:59.971200,1.5299999999999998
