t,monthly_max,t_monthly_max,PMM
0.023451698795790326,2.009,1993-01-08 13:59:59.971200,3.8
0.09984061930783242,1.9660001,1993-02-05 13:00:00.028800,2.59
0.1762295081967213,1.9020001,1993-03-05 12:00:00.000000,0.53
0.26810109289617484,1.881,1993-04-08 03:00:00.000000,-0.875
0.3473360655737705,1.9110001,1993-05-07 03:00:00.000000,-0.25
0.4237249228395062,1.9260001,1993-06-04 01:59:59.971200,1.085
0.5494079829487958,1.8750001,1993-07-20 01:59:59.971200,1.96
0.6257969034608378,1.8930001,1993-08-17 01:00:00.028800,1.91
0.714936247723133,1.7950001,1993-09-18 16:00:00.028800,2.0949999999999998
0.7913251366120219,1.8840001,1993-10-16 15:00:00.000000,3.125
0.8705601092896175,1.881,1993-11-14 15:00:00.000000,3.21
0.9469489665553532,1.8290001,1993-12-12 13:59:59.971200,3.005
1.0260701275045538,1.838,1994-01-09 13:00:00.028800,3.09
1.1080373406193078,1.8010001,1994-02-08 13:00:00.028800,3.4299999999999997
1.243624772313297,1.725,1994-03-30 04:00:00.028800,4.17
1.3171675457903258,1.871,1994-04-26 01:59:59.971200,3.29
1.3992486338797814,1.8320001,1994-05-26 03:00:00.000000,2.0549999999999997
1.475637491145517,1.932,1994-06-23 01:59:59.971200,3.72
1.5520264116575593,2.015,1994-07-21 01:00:00.028800,5.390000000000001
1.6014344262295082,1.914,1994-08-08 03:00:00.000000,4.62
1.6749772313296902,1.868,1994-09-04 01:00:00.028800,3.165
1.7640027322404372,1.9260001,1994-10-06 15:00:00.000000,0.78
1.8432377049180326,2.006,1994-11-04 15:00:00.000000,-2.485
1.9196265621837685,1.9200001,1994-12-02 13:59:59.971200,-3.5199999999999996
2.0807149362477233,1.9290001,1995-01-29 13:00:00.028800,-1.665
2.1627959610908722,1.8440001,1995-02-28 13:59:59.971200,1.4133333333333336
2.165528201528031,1.838,1995-03-01 13:59:59.971200,3.1766666666666667
2.295537340619308,1.963,1995-04-18 04:00:00.028800,4.13
2.3690801140963367,1.8930001,1995-05-15 01:59:59.971200,3.825
2.4511612021857925,2.042,1995-06-14 03:00:00.000000,2.295
2.5247040072859743,2.1000001,1995-07-11 01:00:00.028800,2.16
2.60393897996357,1.9230001,1995-08-09 01:00:00.028800,2.79
2.742372463823113,1.868,1995-09-28 16:59:59.971200,2.6399999999999997
2.815915300546448,1.9570001,1995-10-25 15:00:00.000000,2.435
2.8979963570127505,2.048,1995-11-24 16:00:00.028800,3.47
2.974271370926938,2.085,1995-12-22 13:59:59.971200,3.6
3.0533925318761383,2.051,1996-01-19 13:00:00.028800,2.99
3.091643897996357,1.8330001,1996-02-02 13:00:00.028800,2.6799999999999997
3.1763433515482697,1.853,1996-03-04 13:00:00.028800,2.5149999999999997
3.3093123545334953,1.812,1996-04-22 04:59:59.971200,3.26
3.344603825136612,1.8820001,1996-05-05 03:00:00.000000,3.395
3.49738160291439,2.02,1996-06-30 01:00:00.028800,2.1333333333333333
3.5002276550799434,2.043,1996-07-01 01:59:59.971200,1.2266666666666666
3.5850409836065573,1.9180001,1996-08-01 03:00:00.000000,1.69
3.7321265621837685,1.973,1996-09-23 22:59:59.971200,2.2649999999999997
3.8241120218579234,1.9800001,1996-10-27 15:00:00.000000,3.0149999999999997
3.870673952641166,2.0180001,1996-11-13 16:00:00.028800,3.5
3.9797358518012547,1.9480001,1996-12-23 13:59:59.971200,4.51
4.020605646630237,1.8720001,1997-01-07 13:00:00.028800,4.5200000000000005
4.102686671473386,1.94,1997-02-06 13:59:59.971200,2.7800000000000002
4.1789617486338795,1.8390001,1997-03-06 12:00:00.000000,1.96
4.270833333333333,1.8700001,1997-04-09 03:00:00.000000,1.6600000000000001
4.350068306010929,1.9060001,1997-05-08 03:00:00.000000,0.935
4.473132969034609,1.876,1997-06-22 04:00:00.028800,-1.9599999999999997
4.546561930783242,1.9420002,1997-07-19 01:00:00.028800,-4.88
4.628529143897996,1.963,1997-08-18 01:00:00.028800,-5.02
4.705031876138434,1.955,1997-09-15 01:00:00.028800,-5.4399999999999995
4.796903460837887,1.904,1997-10-18 16:00:00.028800,-6.215
4.914162081309452,1.8550001,1997-11-30 13:59:59.971200,-7.385
4.917008196721311,1.9010001,1997-12-01 15:00:00.000000,-8.434999999999999
5.078210382513661,1.8260001,1998-01-28 15:00:00.000000,-7.525
5.154485428051002,1.7370001,1998-02-25 13:00:00.028800,-6.04
5.225295961090873,1.7440001,1998-03-23 10:59:59.971200,-6.98
5.322859744990892,1.8540001,1998-04-28 04:00:00.028800,-7.84
5.40198087431694,1.83,1998-05-27 03:00:00.000000,-5.165
5.478369731582676,1.8420001,1998-06-24 01:59:59.971200,-3.145
5.552026411657559,1.784,1998-07-21 01:00:00.028800,-2.525
5.631147540983607,1.8650001,1998-08-19 00:00:00.000000,-1.93
5.680441712204007,1.8870001,1998-09-06 01:00:00.028800,-2.3499999999999996
5.769581056466302,1.7990001,1998-10-08 16:00:00.028800,-3.215
5.845969945355192,1.889,1998-11-05 15:00:00.000000,-4.12
5.925204918032787,1.9340001,1998-12-04 15:00:00.000000,-3.95
6.086293228850435,1.8870001,1999-01-31 13:59:59.971200,-6.2725
6.089139344262295,1.8460001,1999-02-01 15:00:00.000000,-6.605
6.165528201528031,1.8080001,1999-03-01 13:59:59.971200,-6.9375
6.30111563322202,1.7600001,1999-04-20 04:59:59.971200,-6.63
6.374658469945355,1.82,1999-05-17 03:00:00.000000,-6.27
6.451047327211091,1.9120001,1999-06-14 01:59:59.971200,-4.925000000000001
6.5274362477231325,1.9050001,1999-07-12 01:00:00.028800,-3.715
6.612249513003441,1.9060001,1999-08-12 01:59:59.971200,-2.855
6.680213993877757,1.9420002,1999-09-05 22:59:59.971200,-2.4850000000000003
6.821493624772313,1.8850001,1999-10-27 16:00:00.028800,-1.58
6.8978825136612025,1.9980001,1999-11-24 15:00:00.000000,-1.06
6.974271370926938,1.9720001,1999-12-22 13:59:59.971200,-1.395
7.056238584041692,1.9390001,2000-01-20 13:59:59.971200,-2.325
7.132627504553734,1.812,2000-02-17 13:00:00.028800,-4.23
7.211748633879782,1.7420001,2000-03-17 12:00:00.000000,-5.755000000000001
7.3091985428051,1.738,2000-04-22 04:00:00.028800,-6.12
7.347336065573771,1.8960001,2000-05-06 03:00:00.000000,-3.58
7.497381602914389,1.9750001,2000-06-30 01:00:00.028800,-0.83
7.502959895517102,2.025,2000-07-02 01:59:59.971200,0.09000000000000002
7.658583788706739,1.9120001,2000-08-28 01:00:00.028800,0.27499999999999997
7.7349726775956285,1.7950001,2000-09-25 00:00:00.000000,-0.485
7.797017272566282,1.7990001,2000-10-17 16:59:59.971200,-1.05
7.873406193078324,1.8180001,2000-11-14 16:00:00.028800,-1.335
7.946948966555353,1.9020001,2000-12-11 13:59:59.971200,-1.23
8.026183939232949,1.9340001,2001-01-09 13:59:59.971200,-2.5149999999999997
8.105418911910544,1.95,2001-02-07 13:59:59.971200,-4.8149999999999995
8.181693989071038,1.8060001,2001-03-07 12:00:00.000000,-5.745
8.325933515482696,1.7800001,2001-04-29 07:00:00.028800,-5.775
8.39936247723133,1.8360001,2001-05-26 04:00:00.028800,-4.465
8.481443502074479,1.9010001,2001-06-25 04:59:59.971200,-2.34
8.552140223385955,1.9920001,2001-07-21 01:59:59.971200,-0.385
8.62568306010929,1.9770001,2001-08-17 00:00:00.000000,1.225
8.704918032786885,1.9470001,2001-09-15 00:00:00.000000,1.495
8.78130689005262,1.774,2001-10-12 22:59:59.971200,2.3049999999999997
8.873178474752075,1.8590001,2001-11-15 13:59:59.971200,2.415
8.996129294424206,1.9530001,2001-12-30 13:59:59.971200,1.51
9.07809650753896,1.9470001,2002-01-28 13:59:59.971200,0.395
9.154485428051002,1.7870001,2002-02-25 13:00:00.028800,-1.335
9.230874316939891,1.8160001,2002-03-25 12:00:00.000000,-0.69
9.325591985428051,1.794,2002-04-29 04:00:00.028800,-0.015000000000000013
9.40198087431694,1.8620001,2002-05-27 03:00:00.000000,-1.135
9.481101972019834,1.8970001,2002-06-25 01:59:59.971200,-2.425
9.524931693989071,1.876,2002-07-11 03:00:00.000000,-2.205
9.604052791691965,1.8010001,2002-08-09 01:59:59.971200,-1.4900000000000002
9.680441712204008,1.9230001,2002-09-06 01:00:00.028800,-1.665
9.753984485681036,1.9020001,2002-10-02 22:59:59.971200,-2.28
9.845969945355192,1.9380001,2002-11-05 15:00:00.000000,-2.16
9.925091043058085,1.9410001,2002-12-04 13:59:59.971200,-0.84
10.0099043715847,1.9480001,2003-01-03 15:00:00.000000,0.9450000000000001
10.089139344262295,1.8830001,2003-02-01 15:00:00.000000,2.16
10.206397996357012,1.8550001,2003-03-16 13:00:00.028800,2.02
10.295423497267759,1.8420001,2003-04-18 03:00:00.000000,1.94
10.374772313296903,1.95,2003-05-17 04:00:00.028800,2.25
10.451047327211091,2.098,2003-06-14 01:59:59.971200,1.5350000000000001
10.530282299888686,2.046,2003-07-13 01:59:59.971200,1.045
10.655965359997976,2.01,2003-08-28 01:59:59.971200,1.69
10.729508196721312,2.0860002,2003-09-24 00:00:00.000000,1.7
10.818647540983607,2.0540001,2003-10-26 15:00:00.000000,1.055
10.897882513661202,2.059,2003-11-24 15:00:00.000000,0.61
10.977003611364097,1.922,2003-12-23 13:59:59.971200,0.595
11.056124772313296,1.945,2004-01-20 13:00:00.028800,0.665
11.135359744990893,1.937,2004-02-18 13:00:00.028800,0.6233333333333333
11.167918911910544,1.8830001,2004-03-01 10:59:59.971200,0.5266666666666666
11.3091985428051,1.8220001,2004-04-22 04:00:00.028800,1.61
11.35302820152803,2.0210001,2004-05-08 04:59:59.971200,2.88
11.426571038251366,2.089,2004-06-04 03:00:00.000000,2.59
11.505806010928962,2.048,2004-07-03 03:00:00.000000,2.4299999999999997
11.584927108631856,2.046,2004-08-01 01:59:59.971200,2.605
11.737704918032787,1.904,2004-09-26 00:00:00.000000,2.475
11.796903460837887,2.026,2004-10-17 16:00:00.028800,1.77
11.870560109289617,2.061,2004-11-13 15:00:00.000000,0.56
11.955373406193079,2.0570002,2004-12-14 16:00:00.028800,1.3550000000000002
12.028916179670107,2.032,2005-01-10 13:59:59.971200,3.24
12.108151152347704,1.978,2005-02-08 13:59:59.971200,3.45
12.184540072859745,1.9230001,2005-03-08 13:00:00.028800,1.9
12.320127504553733,1.843,2005-04-27 04:00:00.028800,0.0050000000000000044
12.396516393442623,1.9990001,2005-05-25 03:00:00.000000,-0.645
12.472905250708358,1.9690001,2005-06-22 01:59:59.971200,-1.2650000000000001
12.552140223385955,2.0340002,2005-07-21 01:59:59.971200,-1.375
12.628529143897996,1.9350001,2005-08-18 01:00:00.028800,-0.12
12.704804157812184,1.9690001,2005-09-14 22:59:59.971200,0.09499999999999997
12.799521857923498,1.8550001,2005-10-19 15:00:00.000000,0.1050000000000001
12.914048269581057,1.8700001,2005-11-30 13:00:00.028800,1.7550000000000001
12.998975409836065,1.9930001,2005-12-31 15:00:00.000000,1.6600000000000001
13.083674863387978,1.9950001,2006-01-30 15:00:00.000000,-0.6
13.15721766848816,1.9000001,2006-02-26 13:00:00.028800,-0.97
13.23360655737705,1.848,2006-03-26 12:00:00.000000,-0.20666666666666667
13.249089253187615,1.8980001,2006-04-01 04:00:00.028800,-0.29333333333333333
13.40186699934224,1.9300001,2006-05-27 01:59:59.971200,-1.43
13.480988160291439,1.917,2006-06-25 01:00:00.028800,-0.625
13.52481781901437,2.0140002,2006-07-11 01:59:59.971200,-0.14500000000000002
13.604052791691965,2.0640001,2006-08-09 01:59:59.971200,-0.305
13.680327868852459,1.9770001,2006-09-06 00:00:00.000000,-1.09
13.77231329690346,2.032,2006-10-09 16:00:00.028800,-0.725
13.848588310817648,2.009,2006-11-06 13:59:59.971200,-1.01
13.925091043058085,2.048,2006-12-04 13:59:59.971200,-2.795
14.00705825617284,2.0040002,2007-01-02 13:59:59.971200,-3.03
14.089025469287593,1.9510001,2007-02-01 13:59:59.971200,-1.5299999999999998
14.224612900981583,1.8320001,2007-03-23 04:59:59.971200,-0.565
14.303847873659178,1.9000001,2007-04-21 04:59:59.971200,-1.1099999999999999
14.377390710382514,1.9290001,2007-05-18 03:00:00.000000,-1.23
14.45377956764825,2.019,2007-06-15 01:59:59.971200,-0.405
14.533014540325844,1.9700001,2007-07-14 01:59:59.971200,0.685
14.653119307832423,1.9520001,2007-08-27 01:00:00.028800,2.23
14.682946234314915,1.8780001,2007-09-06 22:59:59.971200,2.245
14.824225865209472,1.9540001,2007-10-28 16:00:00.028800,1.455
14.90061475409836,2.0600002,2007-11-25 15:00:00.000000,1.09
14.982581967213115,2.035,2007-12-25 15:00:00.000000,-0.555
15.056124772313296,1.9200001,2008-01-20 13:00:00.028800,-3.1849999999999996
15.099954431036227,1.8820001,2008-02-05 13:59:59.971200,-4.545
15.179075591985429,1.8230001,2008-03-05 13:00:00.028800,-5.755
15.270947176684881,1.8570001,2008-04-08 04:00:00.028800,-7.375
15.350182149362476,1.8900001,2008-05-07 04:00:00.028800,-7.470000000000001
15.429303278688524,2.029,2008-06-05 03:00:00.000000,-6.215
15.582081056466302,2.081,2008-07-31 01:00:00.028800,-5.805
15.584927108631856,2.058,2008-08-01 01:59:59.971200,-5.8149999999999995
15.699453551912569,1.8900001,2008-09-12 00:00:00.000000,-4.890000000000001
15.796903460837887,1.904,2008-10-17 16:00:00.028800,-3.425
15.873292349726777,2.032,2008-11-14 15:00:00.000000,-1.77
15.946835154826958,2.0640001,2008-12-11 13:00:00.028800,-1.0
16.02891617967011,1.9670001,2009-01-10 13:59:59.971200,-1.68
16.10530510018215,1.9070001,2009-02-07 13:00:00.028800,-1.7
16.184426229508198,1.784,2009-03-08 12:00:00.000000,-2.34
16.322973556719287,1.812,2009-04-28 04:59:59.971200,-3.06
16.396402518467923,1.8590001,2009-05-25 01:59:59.971200,-1.105
16.475637491145516,1.9020001,2009-06-23 01:59:59.971200,-0.735
16.552026411657558,1.9800001,2009-07-21 01:00:00.028800,-1.04
16.631261384335154,1.9970001,2009-08-19 01:00:00.028800,0.5199999999999999
16.71049635701275,1.858,2009-09-17 01:00:00.028800,1.7449999999999999
16.799521857923498,1.8520001,2009-10-19 15:00:00.000000,1.6099999999999999
16.914048269581055,1.8540001,2009-11-30 13:00:00.028800,0.955
16.92247267759563,1.9840001,2009-12-03 15:00:00.000000,1.4700000000000002
17.080828747976117,1.899,2010-01-29 13:59:59.971200,1.625
17.157217668488162,1.7780001,2010-02-26 13:00:00.028800,0.41000000000000003
17.24624316939891,1.7540001,2010-03-31 03:00:00.000000,-0.7733333333333333
17.249089253187613,1.7770001,2010-04-01 04:00:00.028800,-1.2766666666666666
17.401753187613842,1.8540001,2010-05-27 01:00:00.028800,-2.02
17.44831508677393,1.881,2010-06-13 01:59:59.971200,-1.2850000000000001
17.527550059451528,2.0210001,2010-07-12 01:59:59.971200,-1.735
17.606785032129125,1.9930001,2010-08-10 01:59:59.971200,-2.105
17.683173952641166,1.9710001,2010-09-07 01:00:00.028800,-1.6400000000000001
17.77504553734062,1.9570001,2010-10-10 16:00:00.028800,-1.185
17.848588310817647,1.9950001,2010-11-06 13:59:59.971200,-0.5800000000000001
17.97438524590164,2.02,2010-12-22 15:00:00.000000,-0.26
18.006944444444443,1.9530001,2011-01-02 13:00:00.028800,-1.17
18.129895264116577,1.8520001,2011-02-16 13:00:00.028800,-1.96
18.19330601092896,1.8330001,2011-03-11 18:00:00.000000,-3.1500000000000004
18.298155737704917,1.922,2011-04-19 03:00:00.000000,-4.695
18.377276835407812,1.9110001,2011-05-18 01:59:59.971200,-6.205
18.494763174205627,1.9130001,2011-06-30 01:59:59.971200,-7.12
18.535746780763002,1.9640001,2011-07-15 01:59:59.971200,-6.17
18.612135701275044,1.909,2011-08-12 01:00:00.028800,-4.66
18.744877049180328,1.8800001,2011-09-29 15:00:00.000000,-3.19
18.824112021857925,1.996,2011-10-28 15:00:00.000000,-2.24
18.903346994535518,1.8930001,2011-11-26 15:00:00.000000,-2.255
18.9768897996357,1.8470001,2011-12-23 13:00:00.028800,-3.0700000000000003
19.058857012750455,1.8100001,2012-01-21 13:00:00.028800,-3.995
19.102572859744992,1.802,2012-02-06 13:00:00.028800,-4.640000000000001
19.181807832422585,1.8040001,2012-03-06 13:00:00.028800,-5.1
19.276525469287595,1.8180001,2012-04-10 04:59:59.971200,-5.495
19.34722219059907,1.914,2012-05-06 01:59:59.971200,-6.92
19.429303278688526,1.909,2012-06-05 03:00:00.000000,-8.120000000000001
19.508424376391417,1.8960001,2012-07-04 01:59:59.971200,-7.53
